Gene,NDC,DSIPS,THO3B,THO3F
ENSG00000137845,7065,5333,6728,6011
ENSG00000239100,6,5,12,9
ENSG00000270986,12,11,11,10
ENSG00000182625,6,1,1,4
ENSG00000199730,4,7,3,8
ENSG00000259173,2,2,3,1
ENSG00000200318,2,0,63,67
ENSG00000245975,48,35,20,44
ENSG00000128923,3777,3917,4976,4529
ENSG00000259402,18,33,26,16
ENSG00000259353,4,0,2,2
ENSG00000259738,0,0,0,0
ENSG00000157450,3668,3043,3449,3505
ENSG00000242747,1,3,0,4
ENSG00000137776,5640,4292,4582,5373
ENSG00000225798,5,7,6,10
ENSG00000259393,0,0,0,0
ENSG00000241640,5,4,1,0
ENSG00000157456,5653,3558,2335,3360
ENSG00000259732,30,29,19,26
ENSG00000157483,1089,1718,870,1061
ENSG00000268327,3,0,2,4
ENSG00000221096,4,2,0,0
ENSG00000253030,8,1,0,4
ENSG00000171989,4,12,9,4
ENSG00000200070,0,1,2,0
ENSG00000215983,1,0,0,1
ENSG00000259771,0,8,0,1
ENSG00000199512,0,1,5,0
ENSG00000259735,2,5,2,2
ENSG00000157470,261,295,314,376
ENSG00000238767,0,3,0,0
ENSG00000259750,2,0,2,0
ENSG00000259674,1,4,1,0
ENSG00000200252,0,0,0,0
ENSG00000243780,0,0,1,0
ENSG00000240238,3,7,5,7
ENSG00000201704,0,0,0,0
ENSG00000200606,0,0,0,0
ENSG00000140297,26,11,9,4
ENSG00000140307,1716,1517,1671,1407
ENSG00000227161,11,7,10,3
ENSG00000140299,4496,3920,3931,4073
ENSG00000259657,25,25,18,20
ENSG00000259238,16,16,15,11
ENSG00000234797,2,7,2,2
ENSG00000259601,0,1,1,0
ENSG00000259573,0,0,0,0
ENSG00000171956,29,180,37,103
ENSG00000259558,0,1,1,1
ENSG00000259223,3,2,6,2
ENSG00000182718,1409,1955,5747,866
ENSG00000240163,4,5,5,2
ENSG00000242667,4,4,1,3
ENSG00000128915,4444,3156,3341,3160
ENSG00000245534,35,43,34,21
ENSG00000069667,2367,1788,2766,1360
ENSG00000259274,1,10,5,14
ENSG00000259513,3,4,2,1
ENSG00000259482,1,2,5,1
ENSG00000212625,0,0,1,0
ENSG00000259591,11,4,7,4
ENSG00000259481,16,11,12,6
ENSG00000259575,6,8,10,11
ENSG00000259616,0,0,2,0
ENSG00000259530,0,3,0,0
ENSG00000259675,0,0,0,0
ENSG00000271195,0,1,0,0
ENSG00000259284,0,0,0,0
ENSG00000266349,0,0,0,0
ENSG00000259564,9,10,1,9
ENSG00000129003,7809,5548,7422,6755
ENSG00000264376,0,0,0,2
ENSG00000259251,11,9,6,5
ENSG00000198535,5,2,0,1
ENSG00000259466,0,1,0,0
ENSG00000205502,0,0,0,0
ENSG00000259697,0,2,0,0
ENSG00000166104,1,4,1,4
ENSG00000259878,0,0,0,1
ENSG00000221141,0,0,0,0
ENSG00000260062,5,0,1,2
ENSG00000260375,0,0,0,0
ENSG00000261296,0,0,0,1
ENSG00000260957,0,0,0,0
ENSG00000259557,1,4,1,0
ENSG00000171914,4221,2106,2796,1827
ENSG00000259458,2,0,1,0
ENSG00000259756,2,0,1,1
ENSG00000265317,0,0,1,0
ENSG00000211137,0,0,0,0
ENSG00000259370,26,10,15,7
ENSG00000259727,0,1,2,0
ENSG00000259394,6,3,1,7
ENSG00000140416,3286,4212,4160,2030
ENSG00000259498,223,293,324,79
ENSG00000259627,0,0,0,0
ENSG00000259672,2,5,1,0
ENSG00000103642,726,556,524,522
ENSG00000185088,5186,3404,3065,3407
ENSG00000166128,10837,7743,8530,8498
ENSG00000138613,2243,1482,1763,1733
ENSG00000074410,2467,676,1185,582
ENSG00000259459,13,6,3,2
ENSG00000259268,2,1,0,0
ENSG00000140455,6378,4148,4450,5189
ENSG00000259248,103,73,52,62
ENSG00000197361,16,22,21,16
ENSG00000103657,16102,12728,16629,17509
ENSG00000259589,10,8,12,5
ENSG00000199156,0,0,0,0
ENSG00000035664,144,56,58,59
ENSG00000259351,1,2,1,11
ENSG00000166797,1888,1729,1569,1788
ENSG00000028528,5037,2847,3504,3757
ENSG00000201071,5,2,1,9
ENSG00000157734,1245,347,366,475
ENSG00000166794,1658,1907,2345,1826
ENSG00000169118,3101,1980,2467,2088
ENSG00000259316,20,7,10,23
ENSG00000252774,0,0,0,0
ENSG00000166803,1527,852,462,844
ENSG00000103671,790,633,832,734
ENSG00000264600,0,1,1,0
ENSG00000265067,2,5,1,0
ENSG00000206781,1,1,0,0
ENSG00000180357,19482,12809,15504,14653
ENSG00000259682,20,21,21,11
ENSG00000248415,62,34,38,49
ENSG00000243403,3,7,3,1
ENSG00000239465,8,18,17,10
ENSG00000207223,1,3,1,0
ENSG00000207162,1,1,0,0
ENSG00000180304,8066,7701,11584,9871
ENSG00000265967,0,0,0,0
ENSG00000264937,17,9,26,21
ENSG00000259635,21,22,25,28
ENSG00000166831,119,137,60,61
ENSG00000221033,0,0,0,0
ENSG00000140451,1892,1291,857,1376
ENSG00000249240,2,2,2,0
ENSG00000241839,581,623,688,590
ENSG00000264929,1,0,0,0
ENSG00000166839,631,280,447,296
ENSG00000090487,3366,2296,2997,2828
ENSG00000103707,722,413,515,551
ENSG00000270218,16,11,20,5
ENSG00000186198,0,9,0,5
ENSG00000103710,1,19,14,10
ENSG00000234438,5,4,1,0
ENSG00000246922,737,528,690,493
ENSG00000259258,15,11,11,5
ENSG00000090470,1997,1622,1677,1583
ENSG00000166855,4192,2844,3317,3115
ENSG00000138615,115,24,51,53
ENSG00000201709,2,0,1,0
ENSG00000138617,1631,896,1092,1148
ENSG00000206903,12,13,3,5
ENSG00000199568,186,103,88,139
ENSG00000259346,1,3,5,1
ENSG00000200156,313,377,256,252
ENSG00000174498,5201,8377,3854,9803
ENSG00000103742,2146,2127,2254,1622
ENSG00000074603,2870,2434,2640,2210
ENSG00000270690,5,5,10,9
ENSG00000259232,17,9,16,6
ENSG00000252217,3,8,0,4
ENSG00000074696,12922,11478,15574,11868
ENSG00000207449,12,3,3,3
ENSG00000238715,18,17,25,13
ENSG00000138614,2526,1885,2359,1995
ENSG00000074621,563,590,676,468
ENSG00000174485,4341,2917,3487,3634
ENSG00000238311,13,3,3,12
ENSG00000264737,0,1,0,0
ENSG00000103769,10774,8692,10759,10453
ENSG00000261544,14,12,7,12
ENSG00000259924,22,25,19,21
ENSG00000249271,5,3,4,2
ENSG00000252715,0,0,0,0
ENSG00000157890,598,310,304,260
ENSG00000263512,0,6,0,0
ENSG00000261318,0,1,1,2
ENSG00000166938,1358,1340,1779,1595
ENSG00000260773,5,13,13,12
ENSG00000075131,642,461,407,441
ENSG00000252712,4,4,1,7
ENSG00000223271,0,3,0,0
ENSG00000240821,0,0,0,0
ENSG00000169032,2577,1796,2133,1770
ENSG00000261102,7,1,0,2
ENSG00000243404,13,8,3,1
ENSG00000269999,35,39,27,23
ENSG00000261351,49,48,59,37
ENSG00000174446,700,627,777,681
ENSG00000266589,8,3,2,9
ENSG00000174444,46196,36636,35439,37325
ENSG00000199574,0,0,0,0
ENSG00000202529,0,0,0,0
ENSG00000199673,0,0,0,0
ENSG00000200623,0,0,0,0
ENSG00000174442,2099,1924,2006,2084
ENSG00000188501,56,162,319,105
ENSG00000259471,0,1,3,0
ENSG00000137834,118,251,275,97
ENSG00000270490,0,1,1,0
ENSG00000259437,0,0,1,0
ENSG00000259289,0,0,0,0
ENSG00000256122,0,0,0,0
ENSG00000259347,0,0,0,1
ENSG00000259246,0,0,0,0
ENSG00000166949,3613,2870,2712,1724
ENSG00000259202,1,0,4,5
ENSG00000103591,1832,2558,4189,2604
ENSG00000242634,8,9,1,8
ENSG00000103599,198,482,650,377
ENSG00000259673,60,100,186,143
ENSG00000189227,188,159,161,197
ENSG00000270964,68,113,109,79
ENSG00000137764,1107,1292,1508,1220
ENSG00000259512,4,8,5,14
ENSG00000188779,58,277,102,87
ENSG00000259410,0,2,0,1
ENSG00000245719,7,11,10,3
ENSG00000206625,29,1,8,6
ENSG00000261702,0,0,0,0
ENSG00000260109,0,0,0,1
ENSG00000033800,5262,5169,6148,5666
ENSG00000129007,1072,977,1157,919
ENSG00000260007,0,0,0,0
ENSG00000128973,535,427,568,401
ENSG00000264779,0,0,0,0
ENSG00000260602,2,0,1,1
ENSG00000260657,3,8,17,8
ENSG00000169018,13214,9799,12253,11985
ENSG00000261425,53,33,51,27
ENSG00000137809,18,52,8,49
ENSG00000103647,7416,1898,2291,2588
ENSG00000271232,0,0,0,0
ENSG00000140350,18066,9866,11503,13340
ENSG00000265195,3,1,2,1
ENSG00000258484,6,16,9,2
ENSG00000259286,13,13,19,8
ENSG00000137808,0,0,0,0
ENSG00000255346,7,20,6,7
ENSG00000259745,1,0,0,0
ENSG00000259265,0,0,0,1
ENSG00000212766,27,21,56,22
ENSG00000259222,1,0,2,0
ENSG00000138604,5720,1938,2537,2933
ENSG00000266374,0,0,0,0
ENSG00000265047,0,2,0,0
ENSG00000241774,1,4,3,9
ENSG00000261634,1,3,4,0
ENSG00000259504,2,0,0,0
ENSG00000137819,44,75,138,34
ENSG00000221376,0,0,0,0
ENSG00000252972,0,0,0,0
ENSG00000259645,2,0,1,0
ENSG00000259426,17,29,13,18
ENSG00000207395,0,0,0,0
ENSG00000137807,5943,4225,2785,4086
ENSG00000259191,25,26,16,28
ENSG00000137818,11430,9323,8976,7939
ENSG00000207119,22,6,13,7
ENSG00000259215,10,2,1,11
ENSG00000245750,45,59,34,24
ENSG00000259457,3,0,0,0
ENSG00000259641,0,0,0,1
ENSG00000238870,0,0,0,1
ENSG00000215958,0,0,0,0
ENSG00000259496,0,1,0,0
ENSG00000259309,0,0,1,0
ENSG00000259703,2,5,0,1
ENSG00000140332,4284,5346,6340,5964
ENSG00000207965,0,0,0,0
ENSG00000200216,0,0,0,0
ENSG00000259252,0,0,0,0
ENSG00000259503,0,1,0,0
ENSG00000259473,0,0,0,0
ENSG00000259227,0,1,0,0
ENSG00000137831,2322,2647,2744,1806
ENSG00000259532,2,3,3,2
ENSG00000259624,0,1,0,0
ENSG00000259452,0,0,0,0
ENSG00000235420,0,1,1,0
ENSG00000267539,38,15,19,15
ENSG00000166173,1523,1092,1414,1339
ENSG00000259744,8,9,1,4
ENSG00000137821,2734,3041,3559,3666
ENSG00000259470,2,9,5,1
ENSG00000129028,346,251,294,271
ENSG00000242276,10,1,6,13
ENSG00000187720,2376,6074,3605,6060
ENSG00000225362,5,4,2,3
ENSG00000259964,294,90,85,131
ENSG00000259781,33,15,19,12
ENSG00000212664,9,11,4,16
ENSG00000260586,2,5,2,2
ENSG00000252813,5,0,0,1
ENSG00000031544,29,109,41,53
ENSG00000260037,19,33,12,18
ENSG00000066933,7185,6312,6811,7185
ENSG00000200873,1,3,3,1
ENSG00000261632,12,9,1,4
ENSG00000260576,13,16,11,12
ENSG00000222094,0,2,1,0
ENSG00000223253,2,2,0,1
ENSG00000166192,377,344,407,314
ENSG00000243568,8,5,2,4
ENSG00000260173,0,1,2,2
ENSG00000175318,49,7,36,31
ENSG00000067225,66337,47760,78090,54102
ENSG00000137817,7083,5187,7345,6824
ENSG00000273025,0,0,0,0
ENSG00000261460,64,44,49,33
ENSG00000260729,47,55,78,37
ENSG00000140488,8,6,6,5
ENSG00000213614,1132,1021,1617,1116
ENSG00000260339,33,29,33,35
ENSG00000243007,3,4,12,8
ENSG00000187806,0,0,0,0
ENSG00000261423,132,157,105,141
ENSG00000271072,1,7,15,6
ENSG00000261187,12,21,11,16
ENSG00000166233,9456,7832,10227,9240
ENSG00000207690,0,0,0,0
ENSG00000260534,760,620,872,772
ENSG00000260144,18,29,11,22
ENSG00000259783,2,2,1,4
ENSG00000243790,1,3,1,1
ENSG00000260672,10,16,8,11
ENSG00000259909,0,0,0,0
ENSG00000215186,0,1,0,0
ENSG00000244666,0,0,0,0
ENSG00000175202,12,11,12,7
ENSG00000261281,0,0,0,1
ENSG00000140463,2517,2255,3236,2660
ENSG00000159322,1507,1051,1464,1211
ENSG00000260898,98,134,108,116
ENSG00000259259,2,0,0,1
ENSG00000067141,14136,13494,24997,12371
ENSG00000259691,6,7,12,5
ENSG00000259440,10,8,9,8
ENSG00000259528,16,24,36,23
ENSG00000138622,1033,905,1264,1133
ENSG00000259650,4,0,8,5
ENSG00000183324,5,7,13,7
ENSG00000259186,0,0,0,0
ENSG00000156642,3384,2244,3459,2837
ENSG00000103855,5276,5701,8073,5816
ENSG00000205363,2226,1527,1744,1323
ENSG00000260469,10,21,44,16
ENSG00000260624,0,0,1,0
ENSG00000167139,0,1,0,0
ENSG00000222064,0,0,0,0
ENSG00000261801,244,243,249,97
ENSG00000129038,642,646,953,409
ENSG00000067221,1149,798,1514,1222
ENSG00000140464,1535,1338,1518,1217
ENSG00000260096,0,0,0,0
ENSG00000159289,1,0,2,0
ENSG00000244612,0,0,0,0
ENSG00000214702,0,0,0,0
ENSG00000167178,7919,2405,6018,4070
ENSG00000248540,217,160,343,176
ENSG00000261543,2,1,2,4
ENSG00000129009,99,96,410,48
ENSG00000137868,644,414,632,600
ENSG00000259264,17,26,21,19
ENSG00000140481,118,109,125,115
ENSG00000261384,1,8,1,5
ENSG00000140459,9,7,16,11
ENSG00000260266,1,1,1,0
ENSG00000261821,0,0,0,0
ENSG00000138623,1495,803,671,1072
ENSG00000138629,2089,1258,1677,1702
ENSG00000247240,257,211,189,242
ENSG00000260103,56,59,44,50
ENSG00000261775,12,5,12,26
ENSG00000212279,0,0,0,0
ENSG00000179361,874,891,849,1141
ENSG00000179335,4044,3183,3986,3551
ENSG00000260919,14,26,29,31
ENSG00000179151,2269,1495,1870,1735
ENSG00000140465,79,10,25,27
ENSG00000140505,4,3,2,4
ENSG00000103653,2908,1900,2417,2177
ENSG00000264386,3,8,7,5
ENSG00000140506,1,2,2,2
ENSG00000261606,5,6,6,9
ENSG00000213578,0,0,0,0
ENSG00000140474,3239,2012,3005,2321
ENSG00000140497,1537,1184,1437,1086
ENSG00000178802,4131,3040,4511,3780
ENSG00000178761,6540,5252,7562,6732
ENSG00000260824,0,0,0,0
ENSG00000178741,2731,2031,2206,2295
ENSG00000178718,388,158,213,379
ENSG00000198794,5431,3654,5094,5102
ENSG00000261813,4,0,4,0
ENSG00000199580,0,0,0,0
ENSG00000260483,3,1,5,6
ENSG00000138621,397,336,488,339
ENSG00000260152,1,1,5,4
ENSG00000252722,0,1,0,0
ENSG00000240366,3,1,7,3
ENSG00000167173,846,397,532,391
ENSG00000261779,0,0,0,0
ENSG00000264950,0,0,0,0
ENSG00000260660,19,5,6,9
ENSG00000260104,0,0,1,0
ENSG00000261205,0,2,0,0
ENSG00000167195,1,0,0,0
ENSG00000242542,0,0,0,0
ENSG00000140478,0,0,0,0
ENSG00000244438,0,0,0,0
ENSG00000260357,0,0,0,1
ENSG00000259790,0,4,4,0
ENSG00000140365,1483,733,1079,1100
ENSG00000140398,1156,688,832,795
ENSG00000207636,0,0,0,0
ENSG00000260591,13,23,24,21
ENSG00000140400,7591,5804,7103,5872
ENSG00000260274,12,26,15,37
ENSG00000169375,8057,5670,7151,6351
ENSG00000241890,9,18,15,7
ENSG00000261714,7,11,6,6
ENSG00000169410,3687,2816,3684,3174
ENSG00000260165,0,0,0,0
ENSG00000259931,4,3,6,7
ENSG00000260269,23,28,23,19
ENSG00000203473,1,1,0,3
ENSG00000169371,648,458,631,546
ENSG00000260235,0,0,0,0
ENSG00000260206,14,12,6,12
ENSG00000177971,857,478,602,635
ENSG00000173548,1145,1434,1454,1036
ENSG00000173546,169,291,533,104
ENSG00000260892,0,0,0,0
ENSG00000203392,17,23,26,7
ENSG00000182950,24,17,19,17
ENSG00000246877,43,51,58,44
ENSG00000260288,17,11,20,26
ENSG00000256530,13,14,16,21
ENSG00000260815,5,5,3,0
ENSG00000261043,8,12,7,20
ENSG00000187812,0,2,0,0
ENSG00000241807,0,0,0,0
ENSG00000261820,0,0,0,0
ENSG00000252372,0,0,0,0
ENSG00000140367,3084,2454,2428,2953
ENSG00000266308,1,1,0,1
ENSG00000167196,3362,2489,2262,2378
ENSG00000169752,285,262,181,196
ENSG00000260685,12,12,1,5
ENSG00000169758,172,208,241,133
ENSG00000259422,16,9,7,12
ENSG00000140374,3421,2552,3068,2808
ENSG00000259581,22,24,28,19
ENSG00000159556,1,0,0,1
ENSG00000259514,0,0,0,0
ENSG00000270036,0,1,2,1
ENSG00000140386,3857,2409,4177,3470
ENSG00000261232,2,0,0,1
ENSG00000266449,2,0,0,2
ENSG00000201510,14,11,15,12
ENSG00000117906,5319,8741,9453,7656
ENSG00000243365,11,5,5,4
ENSG00000259565,1,5,2,1
ENSG00000140368,51,21,22,25
ENSG00000260787,57,36,86,82
ENSG00000259652,10,8,13,14
ENSG00000140391,15655,14183,21009,13538
ENSG00000269951,154,101,133,89
ENSG00000173517,3692,3035,5310,3598
ENSG00000259722,1,4,0,0
ENSG00000230459,1,1,1,0
ENSG00000140382,5550,4381,5238,5339
ENSG00000259362,30,19,15,33
ENSG00000259420,17,3,18,20
ENSG00000169783,2399,1099,1772,1762
ENSG00000259666,21,13,24,30
ENSG00000259281,16,0,1,4
ENSG00000259213,5,7,0,2
ENSG00000260139,1,5,3,0
ENSG00000260776,12,11,20,8
ENSG00000261244,0,0,0,0
ENSG00000242066,52,35,40,43
ENSG00000214646,2,6,7,3
ENSG00000261403,0,0,0,0
ENSG00000261143,23,32,40,25
ENSG00000167202,1393,1342,1660,1222
ENSG00000259792,6,1,11,5
ENSG00000221476,0,0,0,0
ENSG00000183476,174,171,159,194
ENSG00000199633,0,0,0,1
ENSG00000136425,1294,973,1248,1199
ENSG00000166411,774,448,617,644
ENSG00000260988,32,47,41,20
ENSG00000103740,73,129,86,112
ENSG00000259708,0,0,0,0
ENSG00000140403,176,86,124,148
ENSG00000140395,2396,1693,2359,2235
ENSG00000272418,0,0,0,0
ENSG00000259562,74,50,53,37
ENSG00000259322,36,22,23,13
ENSG00000166426,7951,11112,3306,8933
ENSG00000259413,0,1,1,0
ENSG00000136381,10246,6822,8665,8309
ENSG00000259474,18,13,6,23
ENSG00000188266,39,57,53,66
ENSG00000268838,10,13,4,3
ENSG00000041357,6075,4423,4910,5516
ENSG00000169684,495,348,238,341
ENSG00000261762,53,50,31,24
ENSG00000080644,486,223,190,261
ENSG00000117971,668,220,293,309
ENSG00000259555,23,7,10,13
ENSG00000261303,1,2,0,0
ENSG00000213307,0,5,1,0
ENSG00000238166,0,0,0,0
ENSG00000136378,2583,2574,3430,1752
ENSG00000185787,6346,5409,7415,6244
ENSG00000243711,2,0,2,7
ENSG00000252061,28,20,40,24
ENSG00000103811,440,627,654,351
ENSG00000058335,986,79,96,301
ENSG00000177699,7,3,2,7
ENSG00000239022,0,0,0,0
ENSG00000259234,0,0,0,2
ENSG00000207695,0,0,0,0
ENSG00000259419,1,3,1,3
ENSG00000235711,0,0,0,0
ENSG00000166557,2140,2104,2222,1878
ENSG00000266543,1,0,0,0
ENSG00000261712,13,12,10,5
ENSG00000169330,489,277,196,385
ENSG00000259493,0,4,0,0
ENSG00000259208,0,0,0,0
ENSG00000260674,0,0,0,0
ENSG00000213527,0,0,0,0
ENSG00000259229,0,0,0,0
ENSG00000252995,0,1,0,0
ENSG00000259548,6,1,5,2
ENSG00000136371,12,12,20,12
ENSG00000261229,4,7,5,0
ENSG00000259332,0,0,0,0
ENSG00000180953,109,82,84,63
ENSG00000259642,51,46,49,54
ENSG00000257028,0,0,0,0
ENSG00000259770,1,0,0,1
ENSG00000140379,0,0,0,0
ENSG00000271364,0,0,0,0
ENSG00000180725,0,0,0,0
ENSG00000086666,3770,3455,4386,4024
ENSG00000251881,2,3,2,0
ENSG00000103876,544,462,668,477
ENSG00000259967,2,2,1,1
ENSG00000259417,33,49,96,52
ENSG00000259361,1,0,0,0
ENSG00000259495,51,54,46,75
ENSG00000172379,6200,6771,9620,9553
ENSG00000258010,11,25,14,14
ENSG00000259175,40,33,25,33
ENSG00000270919,12,10,9,13
ENSG00000266542,3,6,9,4
ENSG00000222139,0,0,1,0
ENSG00000136379,1149,857,781,873
ENSG00000271983,11,9,10,14
ENSG00000103888,653,380,176,170
ENSG00000208003,2,0,0,0
ENSG00000259546,0,0,0,0
ENSG00000259649,10,2,3,4
ENSG00000117899,2697,2246,2992,2430
ENSG00000260619,18,29,13,17
ENSG00000265855,4,5,1,11
ENSG00000140406,1238,745,928,847
ENSG00000156206,24,20,48,23
ENSG00000259461,0,0,0,1
ENSG00000172349,22,34,33,19
ENSG00000271725,2,2,8,3
ENSG00000172345,178,209,151,153
ENSG00000259343,24,22,49,30
ENSG00000188869,23,39,37,15
ENSG00000259372,7,25,28,22
ENSG00000259543,6,0,9,5
ENSG00000259594,20,10,30,8
ENSG00000259610,16,25,5,14
ENSG00000259692,5,32,2,7
ENSG00000259445,41,87,20,37
ENSG00000259622,0,2,0,0
ENSG00000183496,5505,4116,5140,4628
ENSG00000222521,0,0,0,0
ENSG00000259518,2,6,3,2
ENSG00000140598,2845,1588,1967,2042
ENSG00000212170,1,1,0,1
ENSG00000188659,189,197,114,55
ENSG00000259785,0,1,0,0
ENSG00000205281,1,6,7,12
ENSG00000225273,0,0,0,0
ENSG00000237550,6,3,1,2
ENSG00000259206,0,0,0,0
ENSG00000197978,67,0,0,0
ENSG00000188384,0,0,0,0
ENSG00000255769,0,0,0,0
ENSG00000221095,0,0,0,0
ENSG00000240994,0,0,0,0
ENSG00000186322,4,0,0,0
ENSG00000259567,1,0,0,4
ENSG00000184779,0,0,0,0
ENSG00000259613,0,0,0,0
ENSG00000259387,0,2,1,0
ENSG00000215749,0,0,0,0
ENSG00000259328,0,0,2,0
ENSG00000241500,0,0,0,0
ENSG00000205275,0,0,0,0
ENSG00000221177,0,0,0,0
ENSG00000259323,0,0,0,0
ENSG00000259243,0,0,0,0
ENSG00000259429,0,0,0,1
ENSG00000230903,0,0,0,0
ENSG00000259310,0,0,0,0
ENSG00000196648,1,2,1,3
ENSG00000205271,0,2,1,0
ENSG00000259472,0,0,0,0
ENSG00000221517,0,0,0,0
ENSG00000243464,0,0,0,0
ENSG00000254374,0,0,0,0
ENSG00000259637,0,0,0,0
ENSG00000182774,0,0,0,0
ENSG00000260836,0,0,0,0
ENSG00000261086,4,2,2,2
ENSG00000214575,122,138,208,182
ENSG00000259462,4,5,14,8
ENSG00000103723,2631,1634,2828,2766
ENSG00000259707,5,4,3,3
ENSG00000228141,12,63,55,30
ENSG00000259315,33,108,74,61
ENSG00000266697,0,0,0,0
ENSG00000259442,74,112,102,66
ENSG00000250988,52,47,51,45
ENSG00000252690,88,57,67,66
ENSG00000186628,54,45,49,42
ENSG00000156232,653,531,526,465
ENSG00000103942,2321,1533,1654,1443
ENSG00000259805,2,1,2,3
ENSG00000169612,233,189,288,233
ENSG00000169609,662,775,722,577
ENSG00000260608,20,36,24,50
ENSG00000249214,13,4,11,18
ENSG00000064726,4231,3104,3953,4249
ENSG00000259767,10,6,10,5
ENSG00000260351,10,7,19,16
ENSG00000259308,15,9,11,13
ENSG00000263643,0,0,0,0
ENSG00000136404,792,908,846,956
ENSG00000260579,123,91,117,123
ENSG00000166503,9070,7668,8811,8562
ENSG00000259986,35,28,19,32
ENSG00000169594,5,9,9,14
ENSG00000140600,1177,476,1153,922
ENSG00000223180,0,1,0,0
ENSG00000156218,76,33,206,37
ENSG00000212374,0,0,0,0
ENSG00000261665,0,1,2,0
ENSG00000200444,0,0,0,0
ENSG00000221484,0,0,0,0
ENSG00000259609,8,6,6,6
ENSG00000259404,105,115,55,92
ENSG00000259694,0,0,0,0
ENSG00000259511,26,28,31,35
ENSG00000259726,692,576,417,398
ENSG00000225151,521,608,340,313
ENSG00000221008,0,0,0,0
ENSG00000240466,2,1,2,1
ENSG00000184206,10,8,4,5
ENSG00000259633,0,0,0,0
ENSG00000259683,165,87,139,181
ENSG00000244056,17,12,21,20
ENSG00000259570,31,23,34,49
ENSG00000221247,0,0,0,0
ENSG00000235370,210,153,148,172
ENSG00000272887,1,0,0,2
ENSG00000259538,7,1,0,0
ENSG00000259774,1,0,2,1
ENSG00000197627,0,0,0,0
ENSG00000259551,1,0,0,2
ENSG00000259302,0,0,0,0
ENSG00000230373,30,28,24,25
ENSG00000259244,7,5,6,11
ENSG00000189136,356,288,345,370
ENSG00000259728,0,5,6,3
ENSG00000176371,2701,1968,3179,2954
ENSG00000256278,38,25,33,35
ENSG00000176700,1473,1145,1222,1181
ENSG00000254414,0,2,2,1
ENSG00000254779,0,0,0,0
ENSG00000177082,2798,2186,3231,2757
ENSG00000197696,309,161,466,189
ENSG00000140612,2988,3965,3615,3236
ENSG00000259654,8,18,5,4
ENSG00000166716,3653,2843,3299,2751
ENSG00000259415,17,18,3,14
ENSG00000136383,94,80,108,79
ENSG00000200991,0,0,0,0
ENSG00000156222,3,3,4,1
ENSG00000207037,0,0,0,0
ENSG00000212388,0,0,0,0
ENSG00000271044,0,0,0,0
ENSG00000073417,905,732,1138,769
ENSG00000259270,3,0,7,4
ENSG00000259449,7,4,9,3
ENSG00000259295,78,18,33,44
ENSG00000229212,60,42,58,32
ENSG00000221266,0,0,0,0
ENSG00000242188,0,0,0,0
ENSG00000188388,1,0,1,0
ENSG00000218052,0,12,2,0
ENSG00000259317,0,0,0,0
ENSG00000170776,7437,7165,9280,7532
ENSG00000251891,0,5,0,0
ENSG00000259630,0,3,4,6
ENSG00000259375,0,0,0,0
ENSG00000259367,36,21,50,43
ENSG00000259276,16,9,8,19
ENSG00000202081,1,0,1,0
ENSG00000259453,16,15,15,13
ENSG00000259544,10,11,9,14
ENSG00000259407,65,122,178,69
ENSG00000259762,42,106,100,59
ENSG00000259416,59,195,218,93
ENSG00000183655,3541,3247,4100,2472
ENSG00000221634,1,2,1,7
ENSG00000259195,4,0,9,3
ENSG00000252931,0,0,0,0
ENSG00000264406,0,0,0,0
ENSG00000259608,0,0,0,0
ENSG00000260758,0,0,0,0
ENSG00000260477,0,0,0,1
ENSG00000252964,0,0,0,0
ENSG00000261077,0,0,0,0
ENSG00000166748,24,38,13,74
ENSG00000200206,0,0,0,0
ENSG00000260125,1,2,2,8
ENSG00000259734,0,0,0,0
ENSG00000259636,0,0,0,1
ENSG00000259620,0,0,0,0
ENSG00000259761,1,0,0,0
ENSG00000259560,5,1,0,0
ENSG00000207150,0,0,0,0
ENSG00000259527,6,25,16,1
ENSG00000140538,6361,1852,1309,2763
ENSG00000259183,6,3,0,2
ENSG00000260305,60,22,19,41
ENSG00000259494,472,389,373,411
ENSG00000173867,10,25,15,35
ENSG00000181991,1426,1025,1267,1202
ENSG00000271997,153,188,177,151
ENSG00000140543,790,812,857,884
ENSG00000221391,2,2,1,5
ENSG00000259569,2,0,0,0
ENSG00000249487,43,19,45,64
ENSG00000221630,7,5,5,3
ENSG00000207703,6,2,3,11
ENSG00000181026,8066,4103,3951,5024
ENSG00000172183,139,53,57,81
ENSG00000259676,0,0,0,0
ENSG00000157766,1,14,0,3
ENSG00000140511,94,89,80,52
ENSG00000140545,2323,2729,2809,2199
ENSG00000259350,0,0,0,0
ENSG00000259489,1,0,0,1
ENSG00000265866,0,0,0,0
ENSG00000261549,0,1,4,4
ENSG00000260275,0,0,0,0
ENSG00000260123,1,0,2,0
ENSG00000261407,24,26,17,19
ENSG00000140526,5815,4514,8781,5600
ENSG00000239151,2,0,1,0
ENSG00000259699,49,52,30,49
ENSG00000259948,0,0,0,0
ENSG00000140522,13,5,4,10
ENSG00000140525,6690,3683,2595,4012
ENSG00000140521,6134,3869,3785,4040
ENSG00000261441,79,72,65,59
ENSG00000255571,3320,1752,1303,1548
ENSG00000207819,17,9,2,2
ENSG00000140519,229,117,161,90
ENSG00000259218,184,88,169,41
